ID,title,year,genre,rating
2761,Late Marriage,2001,Comedy,7.1
2761,Late Marriage,2001,Drama,7.1
2761,Late Marriage,2001,Romance,7.1
2762,The Bingo Long Traveling All-Stars & Motor Kings,1976,Comedy,6.8
2762,The Bingo Long Traveling All-Stars & Motor Kings,1976,Sport,6.8
2763,Joseph: King of Dreams,2000,Adventure,6.5
2763,Joseph: King of Dreams,2000,Animation,6.5
2763,Joseph: King of Dreams,2000,Biography,6.5
2763,Joseph: King of Dreams,2000,Drama,6.5
2763,Joseph: King of Dreams,2000,Family,6.5
2763,Joseph: King of Dreams,2000,History,6.5
2763,Joseph: King of Dreams,2000,Musical,6.5
2764,The Thrill of It All,1963,Comedy,7
2764,The Thrill of It All,1963,Romance,7
2765,Lajja,2001,Action,6.7
2765,Lajja,2001,Crime,6.7
2765,Lajja,2001,Drama,6.7
2766,Dangerous: The Short Films,1993,Music,8.5
2767,Life with Judy Garland: Me and My Shadows,2001,Biography,8
2767,Life with Judy Garland: Me and My Shadows,2001,Drama,8
2767,Life with Judy Garland: Me and My Shadows,2001,Music,8
2767,Life with Judy Garland: Me and My Shadows,2001,Musical,8
2768,Troy: Myth or Reality?,2004,Documentary,
2769,Harvest,1998,Drama,4.7
2770,Benji: Off the Leash!,2004,Drama,5.1
2770,Benji: Off the Leash!,2004,Family,5.1
2771,Blind Date Uncensored: Dates from Hell,2003,Comedy,5.4
2771,Blind Date Uncensored: Dates from Hell,2003,Short,5.4
2772,Body Chemistry II: The Voice of a Stranger,1991,Drama,3.6
2772,Body Chemistry II: The Voice of a Stranger,1991,Thriller,3.6
2773,Vertigo,1958,Mystery,8.3
2773,Vertigo,1958,Romance,8.3
2773,Vertigo,1958,Thriller,8.3
2774,Colonial House,2004,Reality-TV,7.5
2775,Saved by the Bell: The New Class,1993,Comedy,3.8
2775,Saved by the Bell: The New Class,1993,Family,3.8
2776,Lilya 4-Ever,2002,Crime,7.8
2776,Lilya 4-Ever,2002,Drama,7.8
2777,Market for Murder,2002,Crime,7.8
2777,Market for Murder,2002,Drama,7.8
2777,Market for Murder,2002,Mystery,7.8
2778,Iron Chef USA: Showdown in Las Vegas,2001,Reality-TV,4.2
2779,Penitentiary,1979,Crime,5.7
2779,Penitentiary,1979,Drama,5.7
2779,Penitentiary,1979,Sport,5.7
2780,Pet Sematary II,1992,Fantasy,4.9
2780,Pet Sematary II,1992,Horror,4.9
2781,Bulgarian Lovers,2003,Comedy,5.7
2781,Bulgarian Lovers,2003,Crime,5.7
2781,Bulgarian Lovers,2003,Drama,5.7
2781,Bulgarian Lovers,2003,Romance,5.7
2782,Dave Mason: Live at Sunrise,2002,Documentary,8.4
2782,Dave Mason: Live at Sunrise,2002,Music,8.4
2783,Ripper,2001,Horror,4.6
2783,Ripper,2001,Thriller,4.6
2784,Shakti,1982,Action,7.7
2784,Shakti,1982,Crime,7.7
2784,Shakti,1982,Drama,7.7
2785,The Living Sea,1995,Documentary,7.2
2785,The Living Sea,1995,Short,7.2
2786,Main Madhuri Dixit Banna Chahti Hoon!,2003,Comedy,6.1
2786,Main Madhuri Dixit Banna Chahti Hoon!,2003,Drama,6.1
2788,A Change of Place,1994,Drama,5.8
2788,A Change of Place,1994,Romance,5.8
2789,Yana's Friends,1999,Comedy,7.1
2789,Yana's Friends,1999,Drama,7.1
2789,Yana's Friends,1999,Romance,7.1
2790,A Mean Halloween,1998,Adventure,7.4
2790,A Mean Halloween,1998,Comedy,7.4
2790,A Mean Halloween,1998,Drama,7.4
2790,A Mean Halloween,1998,Family,7.4
2790,A Mean Halloween,1998,Fantasy,7.4
2791,The Godthumb,2002,Comedy,6.6
2791,The Godthumb,2002,Short,6.6
2792,Cartoons That Time Forgot: The Ub Iwerks Collection,1994,Animation,7.2
2793,Spiritual Kung Fu,1978,Action,5.8
2793,Spiritual Kung Fu,1978,Comedy,5.8
2793,Spiritual Kung Fu,1978,Fantasy,5.8
2793,Spiritual Kung Fu,1978,Mystery,5.8
2794,VeggieTales: The Wonderful World of Autotainment,2003,Animation,6.2
2794,VeggieTales: The Wonderful World of Autotainment,2003,Comedy,6.2
2794,VeggieTales: The Wonderful World of Autotainment,2003,Family,6.2
2794,VeggieTales: The Wonderful World of Autotainment,2003,Musical,6.2
2794,VeggieTales: The Wonderful World of Autotainment,2003,Sci-Fi,6.2
2794,VeggieTales: The Wonderful World of Autotainment,2003,Short,6.2
2795,Blood Surf,2000,Action,3.4
2795,Blood Surf,2000,Adventure,3.4
2795,Blood Surf,2000,Comedy,3.4
2795,Blood Surf,2000,Horror,3.4
2795,Blood Surf,2000,Thriller,3.4
2796,Frankenstein and the Monster from Hell,1974,Horror,6.3
2796,Frankenstein and the Monster from Hell,1974,Sci-Fi,6.3
2797,Grateful Dead: The Closing of Winterland,1978,Music,8.1
2798,The Man in the White Suit,1951,Comedy,7.3
2798,The Man in the White Suit,1951,Drama,7.3
2798,The Man in the White Suit,1951,Sci-Fi,7.3
2799,Time of the Wolf,2003,Drama,6.6
2800,Sarah McLachlan,1998,Documentary,6.9
2800,Sarah McLachlan,1998,Music,6.9
2801,Savage Messiah,1972,Biography,6.9
2801,Savage Messiah,1972,Drama,6.9
2802,Lawrence of Arabia,1962,Adventure,8.3
2802,Lawrence of Arabia,1962,Biography,8.3
2802,Lawrence of Arabia,1962,Drama,8.3
2802,Lawrence of Arabia,1962,History,8.3
2802,Lawrence of Arabia,1962,War,8.3
2803,Super Bowl XXXVII,2003,Sport,6.6
2804,City of God,2002,Crime,8.6
2804,City of God,2002,Drama,8.6
2805,Def Leppard: Visualize - Video Archive,2002,Musical,8.8
2806,Oasis of Fear,1971,Crime,6.2
2806,Oasis of Fear,1971,Thriller,6.2
2807,The Bank,2001,Drama,6.6
2807,The Bank,2001,Romance,6.6
2807,The Bank,2001,Thriller,6.6
2809,A Hero Never Dies,1998,Action,7
2809,A Hero Never Dies,1998,Drama,7
2811,I Vitelloni,1953,Comedy,7.9
2811,I Vitelloni,1953,Drama,7.9
2812,I Got Five on It,2005,Comedy,4.5
2813,Hercule Poirot's Christmas,1994,Crime,8.1
2813,Hercule Poirot's Christmas,1994,Drama,8.1
2813,Hercule Poirot's Christmas,1994,Mystery,8.1
2813,Hercule Poirot's Christmas,1994,Thriller,8.1
2814,Crossfire Trail,2001,Action,7.1
2814,Crossfire Trail,2001,Western,7.1
2816,Miami Guns,2000,Animation,6.8
2816,Miami Guns,2000,Comedy,6.8
2816,Miami Guns,2000,Crime,6.8
2816,Miami Guns,2000,Sci-Fi,6.8
2816,Miami Guns,2000,Thriller,6.8
2817,Tenchi Forever!: The Movie,1999,Adventure,7
2817,Tenchi Forever!: The Movie,1999,Animation,7
2817,Tenchi Forever!: The Movie,1999,Comedy,7
2817,Tenchi Forever!: The Movie,1999,Drama,7
2817,Tenchi Forever!: The Movie,1999,Fantasy,7
2817,Tenchi Forever!: The Movie,1999,Mystery,7
2817,Tenchi Forever!: The Movie,1999,Romance,7
2817,Tenchi Forever!: The Movie,1999,Sci-Fi,7
2818,Murder by Numbers,2002,Crime,6.2
2818,Murder by Numbers,2002,Mystery,6.2
2818,Murder by Numbers,2002,Thriller,6.2
2819,Caddyshack II,1988,Comedy,3.8
2819,Caddyshack II,1988,Sport,3.8
2820,Child Star: The Shirley Temple Story,2001,Adventure,6.2
2820,Child Star: The Shirley Temple Story,2001,Comedy,6.2
2820,Child Star: The Shirley Temple Story,2001,Drama,6.2
2820,Child Star: The Shirley Temple Story,2001,Family,6.2
2820,Child Star: The Shirley Temple Story,2001,Fantasy,6.2
2821,Dr. Jekyll & Mr. Hyde (1931),1988,Horror,
2822,Viehjud Levi,1999,Drama,7.1
2824,A Tale of Springtime,1990,Comedy,7.2
2824,A Tale of Springtime,1990,Drama,7.2
2824,A Tale of Springtime,1990,Romance,7.2
2825,Duct Tape Forever,2002,Comedy,6.2
2826,Raja Hindustani,1996,Action,6.2
2826,Raja Hindustani,1996,Comedy,6.2
2826,Raja Hindustani,1996,Drama,6.2
2826,Raja Hindustani,1996,Musical,6.2
2826,Raja Hindustani,1996,Romance,6.2
2827,Maborosi,1995,Drama,7.5
2828,Rescue of Emerald City: Part 1,1990,Action,7
2828,Rescue of Emerald City: Part 1,1990,Adventure,7
2828,Rescue of Emerald City: Part 1,1990,Animation,7
2828,Rescue of Emerald City: Part 1,1990,Comedy,7
2828,Rescue of Emerald City: Part 1,1990,Family,7
2828,Rescue of Emerald City: Part 1,1990,Fantasy,7
2828,Rescue of Emerald City: Part 1,1990,Musical,7
2829,Rana's Wedding,2002,Comedy,6.4
2829,Rana's Wedding,2002,Drama,6.4
2830,The Ipcress File,1965,Thriller,7.2
2831,Alaska: Spirit of the Wild,1998,Documentary,7.1
2831,Alaska: Spirit of the Wild,1998,Short,7.1
2832,James Dean,2001,Biography,7.3
2832,James Dean,2001,Drama,7.3
2834,Is Wal-Mart Good for America?,2004,Documentary,8.4
2834,Is Wal-Mart Good for America?,2004,News,8.4
2835,Kikaida: Android of Justice,1972,Action,7.8
2835,Kikaida: Android of Justice,1972,Adventure,7.8
2835,Kikaida: Android of Justice,1972,Sci-Fi,7.8
2836,Go to the Movies,1995,Comedy,6.7
2837,Infernal Affairs,2002,Action,8
2837,Infernal Affairs,2002,Crime,8
2837,Infernal Affairs,2002,Drama,8
2837,Infernal Affairs,2002,Mystery,8
2837,Infernal Affairs,2002,Thriller,8
2838,Unnatural Causes,1993,Crime,6.6
2838,Unnatural Causes,1993,Drama,6.6
2838,Unnatural Causes,1993,Mystery,6.6
2839,The Long Kill,1999,Western,5.6
2840,Afghan Stories,2002,Documentary,7.1
2841,Cézanne: Three Colours Cézanne,1996,Documentary,
2842,Bucket of Blood,1934,Horror,6.3
2843,11:11,2004,Horror,3.6
2843,11:11,2004,Thriller,3.6
2844,The Prophecy 3: The Ascent,2000,Fantasy,5.6
2844,The Prophecy 3: The Ascent,2000,Horror,5.6
2844,The Prophecy 3: The Ascent,2000,Thriller,5.6
2845,The Brave Little Toaster to the Rescue,1997,Adventure,6.4
2845,The Brave Little Toaster to the Rescue,1997,Animation,6.4
2845,The Brave Little Toaster to the Rescue,1997,Family,6.4
2845,The Brave Little Toaster to the Rescue,1997,Fantasy,6.4
2846,Falcone,1999,Crime,6.6
2846,Falcone,1999,Drama,6.6
2846,Falcone,1999,Thriller,6.6
2847,Baby Bach,1998,Family,7.8
2847,Baby Bach,1998,Music,7.8
2848,Returner,2002,Action,6.5
2848,Returner,2002,Adventure,6.5
2848,Returner,2002,Sci-Fi,6.5
2849,Hindsight Is 20/20,2004,Comedy,8.1
2851,A Short Film About Love,1988,Drama,8.2
2851,A Short Film About Love,1988,Romance,8.2
2852,Big Brother,2000,Game-Show,5.4
2852,Big Brother,2000,Reality-TV,5.4
2853,Delta Force 2: The Colombian Connection,1990,Action,4.9
2853,Delta Force 2: The Colombian Connection,1990,Adventure,4.9
2853,Delta Force 2: The Colombian Connection,1990,Crime,4.9
2853,Delta Force 2: The Colombian Connection,1990,Thriller,4.9
2854,Tridev,1989,Action,6.4
2854,Tridev,1989,Crime,6.4
2854,Tridev,1989,Drama,6.4
2854,Tridev,1989,Thriller,6.4
2855,Saviour of the Soul,1991,Action,6
2855,Saviour of the Soul,1991,Drama,6
2855,Saviour of the Soul,1991,Fantasy,6
2855,Saviour of the Soul,1991,Romance,6
2855,Saviour of the Soul,1991,Sci-Fi,6
2856,Zelary,2003,Drama,7.6
2856,Zelary,2003,Romance,7.6
2856,Zelary,2003,War,7.6
2857,Warriors of Heaven and Earth,2003,Action,6.3
2857,Warriors of Heaven and Earth,2003,Adventure,6.3
2857,Warriors of Heaven and Earth,2003,Drama,6.3
2859,A Touch of Class,1973,Comedy,6.5
2859,A Touch of Class,1973,Romance,6.5
2860,Running Out of Time,1999,Action,7.4
2860,Running Out of Time,1999,Crime,7.4
2860,Running Out of Time,1999,Drama,7.4
2860,Running Out of Time,1999,Thriller,7.4
2861,Above All Else: The Everest Dream,1999,Adventure,6.2
2861,Above All Else: The Everest Dream,1999,Documentary,6.2
2862,The Missionary,1982,Comedy,6.2
2863,Another 9½ Weeks,1997,Drama,3
2863,Another 9½ Weeks,1997,Romance,3
2864,The Lathe of Heaven,1980,Sci-Fi,7.2
2866,Lost Reality,2004,Comedy,4.6
2867,Nothing But Trouble,1944,Comedy,6.5
2868,Romper Stomper,1992,Crime,6.8
2868,Romper Stomper,1992,Drama,6.8
2869,Dead Doll,2004,Comedy,4
2869,Dead Doll,2004,Horror,4
2870,Red Hot Chili Peppers: Funky Monks,1991,Music,8.3
2871,Lupin the Third: The Legend of Twilight Gemini,1996,Action,6.8
2871,Lupin the Third: The Legend of Twilight Gemini,1996,Adventure,6.8
2871,Lupin the Third: The Legend of Twilight Gemini,1996,Animation,6.8
2871,Lupin the Third: The Legend of Twilight Gemini,1996,Comedy,6.8
2872,Omen IV: The Awakening,1991,Horror,3.9
2873,Arna's Children,2004,Documentary,8.2
2874,The Four Brothers Under Fire,1991,Animation,
2875,Eddie Izzard: Circle,2002,Comedy,7.9
2875,Eddie Izzard: Circle,2002,Documentary,7.9
2876,Hookers at the Point,2002,Documentary,7.3
2877,Ichi the Killer,2001,Action,7
2877,Ichi the Killer,2001,Comedy,7
2877,Ichi the Killer,2001,Crime,7
2877,Ichi the Killer,2001,Drama,7
2877,Ichi the Killer,2001,Horror,7
2877,Ichi the Killer,2001,Thriller,7
2878,Ozzy Osbourne: Live at Budokan,2002,Documentary,7.7
2878,Ozzy Osbourne: Live at Budokan,2002,Music,7.7
2879,Dragon Ball Z: Lord Slug,1991,Action,6.7
2879,Dragon Ball Z: Lord Slug,1991,Animation,6.7
2879,Dragon Ball Z: Lord Slug,1991,Fantasy,6.7
2880,Underground Railroad,1991,Drama,6.2
2880,Underground Railroad,1991,History,6.2
2881,The Crazy Stranger,1997,Comedy,7.7
2881,The Crazy Stranger,1997,Drama,7.7
2881,The Crazy Stranger,1997,Music,7.7
2881,The Crazy Stranger,1997,Romance,7.7
2882,Life's Greatest Miracle,2001,Documentary,7.3
2883,Star Trek: Deep Space Nine,1993,Action,8
2883,Star Trek: Deep Space Nine,1993,Adventure,8
2883,Star Trek: Deep Space Nine,1993,Drama,8
2883,Star Trek: Deep Space Nine,1993,Sci-Fi,8
2884,10.5,2004,Action,4.7
2884,10.5,2004,Adventure,4.7
2884,10.5,2004,Drama,4.7
2884,10.5,2004,Sci-Fi,4.7
2884,10.5,2004,Thriller,4.7
2885,Jacked,2001,Crime,6.1
2885,Jacked,2001,Drama,6.1
2885,Jacked,2001,Thriller,6.1
2886,Babette's Feast,1987,Drama,7.8
2887,Tea with Mussolini,1999,Comedy,6.9
2887,Tea with Mussolini,1999,Drama,6.9
2887,Tea with Mussolini,1999,War,6.9
2888,Flight of the Navigator,1986,Adventure,6.9
2888,Flight of the Navigator,1986,Comedy,6.9
2888,Flight of the Navigator,1986,Family,6.9
2888,Flight of the Navigator,1986,Sci-Fi,6.9
2889,Sesame Street: Elmo's Sing-Along Guessing Game,1991,Music,7.5
2889,Sesame Street: Elmo's Sing-Along Guessing Game,1991,Short,7.5
2890,Advertising Rules!,2001,Comedy,5.8
2890,Advertising Rules!,2001,Romance,5.8
2891,Galaxy Angel,2000,Animation,6.9
2891,Galaxy Angel,2000,Comedy,6.9
2891,Galaxy Angel,2000,Sci-Fi,6.9
2892,Ginger Snaps,2000,Drama,6.8
2892,Ginger Snaps,2000,Fantasy,6.8
2892,Ginger Snaps,2000,Horror,6.8
2893,"The Best of Sessions at West 54th, Volume 2",2000,Music,8.4
2894,Scenes from a Marriage,1974,Drama,8.4
2895,"The Bread, My Sweet",2001,Drama,6.6
2895,"The Bread, My Sweet",2001,Romance,6.6
2897,Cher: The Farewell Tour,2003,Documentary,8.3
2897,Cher: The Farewell Tour,2003,Music,8.3
2898,The Andy Griffith Show,1960,Comedy,8.3
2898,The Andy Griffith Show,1960,Family,8.3
2899,Iron Maiden: Rock in Rio,2002,Documentary,9.1
2899,Iron Maiden: Rock in Rio,2002,Music,9.1
2900,WWF: 'Cause Stone Cold Said So!,1997,Sport,7.6
2901,Python,2000,Action,3.7
2901,Python,2000,Comedy,3.7
2901,Python,2000,Horror,3.7
2901,Python,2000,Sci-Fi,3.7
2901,Python,2000,Thriller,3.7
2902,The Scarlet Clue,1945,Mystery,6.5
2903,"311: Live in Concert, New Orleans - 3-11 Day 2004",2004,Documentary,9.3
2903,"311: Live in Concert, New Orleans - 3-11 Day 2004",2004,Music,9.3
2904,Mitchell,1993,Comedy,8.1
2904,Mitchell,1993,Sci-Fi,8.1
2905,Connections 3,1997,History,8.5
2906,Bare Witness,2002,Thriller,4
2907,Mesmer,1994,Biography,6
2907,Mesmer,1994,Drama,6
2908,Page 3,2005,Drama,7.3
2909,Scars of Dracula,1970,Horror,6.2
2910,David Cross: Let America Laugh,2003,Comedy,6.9
2910,David Cross: Let America Laugh,2003,Documentary,6.9
2911,100 Days,1991,Horror,6.5
2911,100 Days,1991,Romance,6.5
2911,100 Days,1991,Thriller,6.5
2912,When Trumpets Fade,1998,Action,7.1
2912,When Trumpets Fade,1998,Drama,7.1
2912,When Trumpets Fade,1998,War,7.1
2913,Slayer: War at the Warfield,2003,Documentary,8.2
2913,Slayer: War at the Warfield,2003,Music,8.2
2914,What I Want My Words to Do to You,2003,Documentary,
2915,Dorf's Golf Bible,1988,Comedy,6.1
2915,Dorf's Golf Bible,1988,Fantasy,6.1
2915,Dorf's Golf Bible,1988,Short,6.1
2915,Dorf's Golf Bible,1988,Sport,6.1
2916,White Wolves II: Legend of the Wild,1996,Adventure,5.5
2916,White Wolves II: Legend of the Wild,1996,Family,5.5
2917,Yeah Right!,2003,Music,8.4
2917,Yeah Right!,2003,Sport,8.4
2918,Last Resort,1994,Comedy,2.8
2919,Hello Kitty's Paradise,2000,Animation,6.8
2919,Hello Kitty's Paradise,2000,Family,6.8
2920,Heat Guy J,2002,Action,7.3
2920,Heat Guy J,2002,Adventure,7.3
2920,Heat Guy J,2002,Animation,7.3
2920,Heat Guy J,2002,Crime,7.3
2920,Heat Guy J,2002,Sci-Fi,7.3
2921,The Dam Busters,1955,Drama,7.4
2921,The Dam Busters,1955,History,7.4
2921,The Dam Busters,1955,War,7.4
2922,Roseanne: An Unauthorized Biography,1994,Biography,4.5
2922,Roseanne: An Unauthorized Biography,1994,Drama,4.5
2923,Jackson Pollock,1987,Documentary,6.9
2924,Witchcraft IX: Bitter Flesh,1997,Crime,2.5
2924,Witchcraft IX: Bitter Flesh,1997,Fantasy,2.5
2924,Witchcraft IX: Bitter Flesh,1997,Horror,2.5
2924,Witchcraft IX: Bitter Flesh,1997,Mystery,2.5
2925,Island of the Doomed,1967,Horror,4.5
2925,Island of the Doomed,1967,Sci-Fi,4.5
2926,"Sublime: Stories, Tales, Lies & Exaggerations",1998,Documentary,7.9
2926,"Sublime: Stories, Tales, Lies & Exaggerations",1998,Music,7.9
2927,Candid Camera: 5 Decades of Smiles,2005,Family,6.1
2928,The Strange Love of Martha Ivers,1946,Drama,7.4
2928,The Strange Love of Martha Ivers,1946,Film-Noir,7.4
2928,The Strange Love of Martha Ivers,1946,Romance,7.4
2929,Strawberry Shortcake: Play Day Surprise,2005,Animation,7.2
2929,Strawberry Shortcake: Play Day Surprise,2005,Family,7.2
2930,Frankenstein Created Woman,1967,Horror,6.6
2930,Frankenstein Created Woman,1967,Sci-Fi,6.6
2931,Circus High Wire/Mummies/Bug Spray/Armadillo,1995,Talk-Show,
2932,Timothy Leary's Last Trip,1997,Documentary,6.5
2933,8½,1963,Drama,8
2934,Shabd,2005,Drama,5.1
2934,Shabd,2005,Thriller,5.1
2935,Love on A Diet,2001,Comedy,6.5
2935,Love on A Diet,2001,Romance,6.5
2936,"My Beautiful Girl, Mari",2002,Animation,6.6
2936,"My Beautiful Girl, Mari",2002,Drama,6.6
2936,"My Beautiful Girl, Mari",2002,Fantasy,6.6
2937,Last Exile,2003,Action,7.8
2937,Last Exile,2003,Adventure,7.8
2937,Last Exile,2003,Animation,7.8
2937,Last Exile,2003,Fantasy,7.8
2937,Last Exile,2003,Sci-Fi,7.8
2938,From Dusk Till Dawn 3: The Hangman's Daughter,1999,Horror,4.8
2938,From Dusk Till Dawn 3: The Hangman's Daughter,1999,Thriller,4.8
2938,From Dusk Till Dawn 3: The Hangman's Daughter,1999,Western,4.8
2939,Kimagure Orange Road: I Want to Return to That Day,1988,Animation,7.5
2939,Kimagure Orange Road: I Want to Return to That Day,1988,Comedy,7.5
2939,Kimagure Orange Road: I Want to Return to That Day,1988,Drama,7.5
2939,Kimagure Orange Road: I Want to Return to That Day,1988,Romance,7.5
2940,Fireball XL5,1962,Animation,7.3
2940,Fireball XL5,1962,Family,7.3
2940,Fireball XL5,1962,Sci-Fi,7.3
2941,It All Starts Today,1999,Drama,7.5
2943,The 1964 World's Fair,1996,Documentary,6.9
2944,Men Behind the Sun 4,1995,Drama,5.9
2944,Men Behind the Sun 4,1995,History,5.9
2944,Men Behind the Sun 4,1995,War,5.9
2945,Richard Pryor... Here and Now,1983,Comedy,7.3
2946,Gimme Shelter,1970,Documentary,7.8
2946,Gimme Shelter,1970,Music,7.8
2946,Gimme Shelter,1970,Thriller,7.8
2947,Mars Dead or Alive,2004,Documentary,7.7
2948,Shaolin: Wheel of Life,2001,Drama,7.8
2949,Naked Lunch,1991,Drama,7
2951,Gallipoli,1981,Adventure,7.4
2951,Gallipoli,1981,Drama,7.4
2951,Gallipoli,1981,History,7.4
2951,Gallipoli,1981,War,7.4
2952,Sesame Street: Elmo's Sing-Along Guessing Game,1991,Music,7.5
2952,Sesame Street: Elmo's Sing-Along Guessing Game,1991,Short,7.5
2953,Charms for the Easy Life,2002,Drama,6.7
2954,Rave Master,2001,Action,7
2954,Rave Master,2001,Adventure,7
2954,Rave Master,2001,Animation,7
2954,Rave Master,2001,Fantasy,7
2956,The Art of Action: Martial Arts in Motion Picture,2002,Action,6.8
2956,The Art of Action: Martial Arts in Motion Picture,2002,Documentary,6.8
2957,Camp Cucamonga,1990,Action,5.8
2957,Camp Cucamonga,1990,Adventure,5.8
2957,Camp Cucamonga,1990,Comedy,5.8
2957,Camp Cucamonga,1990,Family,5.8
2958,Sing Along Songs: Disney Princess - Once Upon a Dream,2004,Animation,7.6
2958,Sing Along Songs: Disney Princess - Once Upon a Dream,2004,Family,7.6
2958,Sing Along Songs: Disney Princess - Once Upon a Dream,2004,Fantasy,7.6
2959,Andrea Bocelli: A Night in Tuscany,1998,Documentary,8.7
2959,Andrea Bocelli: A Night in Tuscany,1998,Music,8.7
2960,The Rats of Tobruk,1944,Action,5.5
2960,The Rats of Tobruk,1944,Drama,5.5
2960,The Rats of Tobruk,1944,War,5.5
2961,Rudy: The Rudy Giuliani Story,2003,Biography,4.5
2961,Rudy: The Rudy Giuliani Story,2003,Drama,4.5
2962,Dead Scared,2004,Comedy,5.4
2962,Dead Scared,2004,Horror,5.4
2963,The Four Seasons,1981,Comedy,6.8
2963,The Four Seasons,1981,Drama,6.8
2964,Seasons in the Sun,1986,Drama,6.8
2966,Lawnmower Man 2: Beyond Cyberspace,1996,Action,2.5
2966,Lawnmower Man 2: Beyond Cyberspace,1996,Sci-Fi,2.5
2966,Lawnmower Man 2: Beyond Cyberspace,1996,Thriller,2.5
2967,The Visitation: Part Two,1982,Adventure,7.5
2967,The Visitation: Part Two,1982,Drama,7.5
2967,The Visitation: Part Two,1982,Family,7.5
2967,The Visitation: Part Two,1982,Sci-Fi,7.5
2968,Peter Pan,2003,Adventure,6.8
2968,Peter Pan,2003,Family,6.8
2968,Peter Pan,2003,Fantasy,6.8
2968,Peter Pan,2003,Romance,6.8
